com.samsung.shealth.stand_day_summary,1149015,2
stand_time,modify_sh_ver,pkg_name,day_time,update_time,datauuid,create_time,create_sh_ver,deviceuuid
0,,com.sec.android.app.shealth,1716076800000,"05/18/2024, 9:00:05 PM",faa49b70-30ff-9a49-8511-d3d07743ec16,"05/18/2024, 9:00:05 PM",,xtfbSOmziO,
65536,,com.sec.android.app.shealth,1724544000000,"08/25/2024, 4:21:23 PM",b723834c-7f17-cf74-ab9d-03c9e4445bab,"08/25/2024, 12:00:08 AM",,xtfbSOmziO,
32768,,com.sec.android.app.shealth,1724630400000,"08/26/2024, 3:21:42 PM",7fdc9140-495e-6970-04c6-7c0b77180e7f,"08/26/2024, 12:00:07 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1724716800000,"08/27/2024, 12:00:05 AM",65e0ed68-3f55-fd9c-ba9a-08e605573a4f,"08/27/2024, 12:00:05 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1724803200000,"08/28/2024, 4:14:09 PM",589c6fd5-85ad-8fcb-7992-6f142f6ab604,"08/28/2024, 4:14:09 PM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1723939200000,"08/17/2024, 9:00:03 PM",8c4ce674-c536-c843-bf8f-e4f98ae044f8,"08/17/2024, 9:00:03 PM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1724025600000,"08/19/2024, 9:24:21 AM",8303649d-ce69-b484-349a-6293f62c4362,"08/18/2024, 9:00:04 PM",,xtfbSOmziO,
6356992,,com.sec.android.app.shealth,1724112000000,"08/20/2024, 7:50:55 PM",21506171-9c16-fc65-7658-7e5511dfe67a,"08/19/2024, 9:00:03 PM",,xtfbSOmziO,
1212417,,com.sec.android.app.shealth,1724198400000,"08/21/2024, 5:02:42 PM",ef60645f-d445-e505-9c11-cd2c330677d3,"08/20/2024, 9:00:03 PM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1724284800000,"08/21/2024, 9:00:02 PM",c804117c-8f47-e2e3-e770-2f8368f028c0,"08/21/2024, 9:00:02 PM",,xtfbSOmziO,
602112,,com.sec.android.app.shealth,1724371200000,"08/23/2024, 4:26:57 PM",d0f4ffee-e26a-51c8-872e-d80cd4090bcc,"08/22/2024, 9:00:03 PM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1724457600000,"08/23/2024, 9:00:03 PM",53d5db02-67f3-0bf1-5d6c-ec00ff08eaa5,"08/23/2024, 9:00:03 PM",,xtfbSOmziO,
1081344,,com.sec.android.app.shealth,1723593600000,"08/14/2024, 5:46:38 PM",a7fced9f-5ebb-11dc-42d6-218af372840b,"08/13/2024, 9:00:03 PM",,xtfbSOmziO,
655360,,com.sec.android.app.shealth,1723680000000,"08/15/2024, 4:08:46 PM",4582111c-5d28-0e19-d909-c44f7770bcbc,"08/14/2024, 9:00:03 PM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1723766400000,"08/15/2024, 9:00:02 PM",1d4150cc-f3fb-f084-20db-952cd49f8420,"08/15/2024, 9:00:02 PM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1723852800000,"08/16/2024, 9:00:02 PM",0d44b6d9-7344-11d3-27f9-1b3398f29557,"08/16/2024, 9:00:02 PM",,xtfbSOmziO,
2527744,,com.sec.android.app.shealth,1722902400000,"08/06/2024, 6:10:30 PM",2caa3aba-7a05-0e8a-4908-f466d7bbb828,"08/06/2024, 6:04:04 AM",,xtfbSOmziO,
303104,,com.sec.android.app.shealth,1722988800000,"08/07/2024, 3:47:36 PM",54c452b9-7632-71f6-8b6a-30eef6358d73,"08/06/2024, 9:00:03 PM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1723075200000,"08/07/2024, 9:00:04 PM",3311a601-c853-ca53-7cb8-d969e3806291,"08/07/2024, 9:00:04 PM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1723161600000,"08/09/2024, 7:32:56 AM",5d0a750e-07c8-205f-acb2-31545b982592,"08/09/2024, 7:32:56 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1723248000000,"08/09/2024, 9:00:04 PM",316a9993-7613-6f3b-b846-7c1adaf3a2c1,"08/09/2024, 9:00:04 PM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1723334400000,"08/10/2024, 9:00:02 PM",763a2034-9f48-cba5-b6ab-e2f24599131f,"08/10/2024, 9:00:02 PM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1723420800000,"08/12/2024, 11:56:31 AM",917fd3b5-cae2-5884-456f-f6609f48172c,"08/12/2024, 11:56:31 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1723507200000,"08/12/2024, 9:00:03 PM",67beeb8a-98c0-3786-ee16-497a46780244,"08/12/2024, 9:00:03 PM",,xtfbSOmziO,
2097152,,com.sec.android.app.shealth,1722816000000,"08/05/2024, 6:37:57 PM",fc419ff1-738d-0808-5591-67cf3d89f368,"08/04/2024, 9:00:02 PM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1722384000000,"07/31/2024, 2:15:14 PM",d1e704d3-f3b2-18f2-d787-321c977277c2,"07/31/2024, 2:15:14 PM",,xtfbSOmziO,
141312,,com.sec.android.app.shealth,1722470400000,"08/01/2024, 7:37:10 PM",64f9549f-b431-e7a2-f9d9-4020171ab5f5,"07/31/2024, 9:00:03 PM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1722556800000,"08/02/2024, 11:31:26 AM",92d13704-2223-08f0-0efb-b0b6171ec667,"08/02/2024, 11:31:26 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1722643200000,"08/02/2024, 9:00:03 PM",1cb7a875-6225-39e7-4853-f0046aa944cb,"08/02/2024, 9:00:03 PM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1722729600000,"08/04/2024, 6:28:26 PM",a70939cc-ccef-0498-c784-d3a70e76f74a,"08/04/2024, 5:41:05 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1724889600000,"08/29/2024, 12:00:04 AM",e3608757-d762-d309-f28e-57b2088db4c9,"08/29/2024, 12:00:04 AM",,xtfbSOmziO,
266752,,com.sec.android.app.shealth,1724976000000,"08/30/2024, 6:15:43 PM",94a27c55-9aba-ea58-b800-6e6fcf6bf059,"08/30/2024, 8:15:00 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1725062400000,"08/31/2024, 12:00:05 AM",f4e2ac10-3c5f-eb0d-e5cc-c89681965905,"08/31/2024, 12:00:05 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1725148800000,"09/01/2024, 11:32:54 AM",aa6777bb-496a-f138-71a0-1b1f22234196,"09/01/2024, 11:32:54 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1725235200000,"09/02/2024, 12:00:10 AM",47ec0473-dc89-dab3-8ee3-dcba8f72f5d7,"09/02/2024, 12:00:10 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1725321600000,"09/03/2024, 12:00:29 AM",c4aaca24-5bdd-ff92-dc4c-aa80e38a081d,"09/03/2024, 12:00:29 AM",,xtfbSOmziO,
40960,,com.sec.android.app.shealth,1730419200000,"11/01/2024, 3:15:16 PM",e08d2a29-2f6a-a741-1b88-2a89c58c8213,"11/01/2024, 12:00:05 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1730505600000,"11/02/2024, 6:42:00 PM",7f8df806-7e56-f692-2022-0960ff682698,"11/02/2024, 12:00:07 AM",,xtfbSOmziO,
16384,,com.sec.android.app.shealth,1730592000000,"11/03/2024, 2:14:29 PM",7478b3cc-74c4-b722-f887-293109a842d5,"11/03/2024, 12:00:03 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1730678400000,"11/04/2024, 12:00:02 AM",4f493353-7b91-ed46-26a0-e83dbad033b1,"11/04/2024, 12:00:02 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1730764800000,"11/05/2024, 12:00:05 AM",893f4830-7a99-97a0-9d9a-70e4f7c6e562,"11/05/2024, 12:00:05 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1730851200000,"11/06/2024, 12:31:17 PM",ebacabe2-6342-9d33-b9c1-9924af7126d3,"11/06/2024, 12:31:17 PM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1730937600000,"11/07/2024, 12:00:07 AM",01b496d9-e69c-e9d0-e4c5-0cb9540be187,"11/07/2024, 12:00:07 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1730246400000,"10/30/2024, 12:11:53 PM",717b2344-7a9c-b86a-008d-3cdace511df9,"10/30/2024, 12:11:53 PM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1730332800000,"10/31/2024, 12:00:04 AM",f3078ee4-a5b6-f003-3ae1-b1d0b263a899,"10/31/2024, 12:00:04 AM",,xtfbSOmziO,
16384,,com.sec.android.app.shealth,1729641600000,"10/23/2024, 2:59:05 PM",836c8775-88e5-c69b-50f5-4308b9e08adf,"10/23/2024, 12:00:07 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1729728000000,"10/24/2024, 12:00:07 AM",3c1b0728-80cf-bc7c-e582-0ae37fe02e6f,"10/24/2024, 12:00:07 AM",,xtfbSOmziO,
557056,,com.sec.android.app.shealth,1729814400000,"10/25/2024, 7:16:26 PM",5e309e61-f8af-370d-2a42-edfb65bf2078,"10/25/2024, 12:00:09 AM",,xtfbSOmziO,
4096,,com.sec.android.app.shealth,1729900800000,"10/26/2024, 12:30:31 PM",acfcd782-4683-4c42-7887-a5569f52d834,"10/26/2024, 12:00:10 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1729987200000,"10/27/2024, 12:00:08 AM",adee6fb0-3210-0800-64ab-b1b2b2b8e61b,"10/27/2024, 12:00:08 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1730073600000,"10/28/2024, 12:00:05 AM",988ff723-ce4e-e790-dad3-7c0fe301c742,"10/28/2024, 12:00:05 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1730160000000,"10/29/2024, 12:00:07 AM",7339ce5d-1a93-51ee-34e2-91491ad2b9e9,"10/29/2024, 12:00:07 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1729209600000,"10/18/2024, 5:37:43 PM",7386c397-fe41-19c6-0ff8-0a8aecba368a,"10/18/2024, 12:00:10 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1729296000000,"10/19/2024, 12:00:02 AM",faaf7d73-f0ef-ece6-452e-a4b246b15ba1,"10/19/2024, 12:00:02 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1729382400000,"10/20/2024, 12:00:05 AM",5dfb7b3a-0669-995f-35d0-86f6587504ea,"10/20/2024, 12:00:05 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1729468800000,"10/21/2024, 12:00:06 AM",d79edc59-b5c8-5b48-eaea-aa53aa39136c,"10/21/2024, 12:00:06 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1729555200000,"10/22/2024, 12:00:08 AM",32d28a30-ec17-e017-8b57-6fad4ebcab4a,"10/22/2024, 12:00:08 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1728777600000,"10/13/2024, 12:00:07 AM",dcd841e5-d0a6-456e-8c3d-6da6ca214150,"10/13/2024, 12:00:07 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1728864000000,"10/14/2024, 12:00:03 AM",3a39aee6-bad5-cb7e-46eb-767c8dc810f1,"10/14/2024, 12:00:03 AM",,xtfbSOmziO,
262144,,com.sec.android.app.shealth,1728950400000,"10/15/2024, 6:30:45 PM",6414fd4f-920b-6be5-98ae-843918e1fd1a,"10/15/2024, 12:00:03 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1729036800000,"10/16/2024, 12:00:03 AM",6ddd5a57-06b4-5b2f-2496-0f966ab29626,"10/16/2024, 12:00:03 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1729123200000,"10/17/2024, 12:00:06 AM",a90ce5d7-4194-bfda-f025-82010cb1ba39,"10/17/2024, 12:00:06 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1728432000000,"10/09/2024, 12:00:05 AM",8184ca91-939b-384b-8944-4dd66d04fce1,"10/09/2024, 12:00:05 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1728518400000,"10/10/2024, 12:11:36 PM",ba35c9a9-d97c-d5bf-7c78-94f2d989957c,"10/10/2024, 12:11:36 PM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1728691200000,"10/12/2024, 1:00:20 PM",a2693bc9-b285-1954-c304-8290a64c962f,"10/12/2024, 1:00:20 PM",,xtfbSOmziO,
82944,,com.sec.android.app.shealth,1731024000000,"11/08/2024, 4:06:44 PM",b85e557b-95ed-8c02-efc3-fec4eb2271e7,"11/08/2024, 12:00:04 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1731110400000,"11/09/2024, 12:00:06 AM",d0a07c39-1da0-e983-cac3-8796656e30c0,"11/09/2024, 12:00:06 AM",,xtfbSOmziO,
65536,,com.sec.android.app.shealth,1731196800000,"11/10/2024, 4:33:15 PM",fdc59e5f-bf11-0db4-2d41-dc29ceee65fd,"11/10/2024, 12:00:03 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1731283200000,"11/11/2024, 12:00:31 AM",a21fd461-04d4-2c59-2444-2015540d1027,"11/11/2024, 12:00:31 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1731369600000,"11/12/2024, 12:00:32 AM",0d17954b-0ab7-57c6-2af1-44f549995fd0,"11/12/2024, 12:00:32 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1731456000000,"11/13/2024, 8:20:13 AM",cb27b0a6-042d-49dc-03d3-bcb19d0b834d,"11/13/2024, 8:20:13 AM",,xtfbSOmziO,
8192,,com.sec.android.app.shealth,1732924800000,"11/30/2024, 1:40:31 PM",1bd5bbef-0791-946a-cb76-bbbb32bfa51e,"11/30/2024, 12:00:02 AM",,xtfbSOmziO,
2048,,com.sec.android.app.shealth,1733011200000,"12/01/2024, 11:28:38 AM",3d85b0d3-faef-6448-afb7-3645ac069d44,"12/01/2024, 12:00:04 AM",,xtfbSOmziO,
4204544,,com.sec.android.app.shealth,1733097600000,"12/02/2024, 10:06:24 PM",061f6b09-51b1-01b7-f6d5-c621006a0ea0,"12/02/2024, 12:00:03 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1733184000000,"12/03/2024, 12:00:03 AM",0a0149df-813d-01d4-d464-e849ddb97a4f,"12/03/2024, 12:00:03 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1732579200000,"11/26/2024, 12:00:02 AM",7fa1c7aa-25ca-1240-2063-9779f1b1e427,"11/26/2024, 12:00:02 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1732665600000,"11/27/2024, 12:00:04 AM",b2843457-70b2-2863-2226-6d590f6bc45a,"11/27/2024, 12:00:04 AM",,xtfbSOmziO,
5120,,com.sec.android.app.shealth,1732752000000,"11/28/2024, 12:55:53 PM",b4f39beb-9482-d433-8aba-62c4c78aa9db,"11/28/2024, 12:00:06 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1732838400000,"11/29/2024, 12:00:02 AM",3083e4f5-7ece-93b6-fb6f-124bbcc3c8ef,"11/29/2024, 12:00:02 AM",,xtfbSOmziO,
16384,,com.sec.android.app.shealth,1732233600000,"11/22/2024, 2:27:37 PM",b3bb099f-386f-5047-32c9-d342bfd6a545,"11/22/2024, 12:00:03 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1732320000000,"11/23/2024, 12:00:03 AM",32c5f0a6-c58a-937c-33f6-d696c0f803ae,"11/23/2024, 12:00:03 AM",,xtfbSOmziO,
16384,,com.sec.android.app.shealth,1732406400000,"11/24/2024, 2:57:13 PM",99727df7-a06f-e454-8791-aa49e34c1d6f,"11/24/2024, 12:00:02 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1732492800000,"11/25/2024, 12:00:03 AM",d468a83d-dd25-0726-5fd9-c3c7ee8fb01f,"11/25/2024, 12:00:03 AM",,xtfbSOmziO,
65536,,com.sec.android.app.shealth,1732060800000,"11/20/2024, 4:47:05 PM",0fb8cc5b-5c71-ea16-b8b8-7c9b34ccfcc4,"11/20/2024, 12:00:02 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1732147200000,"11/21/2024, 12:00:02 AM",a2f41f41-ac6b-6632-857e-da8589e84a08,"11/21/2024, 12:00:02 AM",,xtfbSOmziO,
856064,,com.sec.android.app.shealth,1731628800000,"11/15/2024, 7:42:16 PM",f9dd61de-7d3c-eb33-1323-539561f590d1,"11/15/2024, 12:00:02 AM",,xtfbSOmziO,
1024,,com.sec.android.app.shealth,1731715200000,"11/16/2024, 7:43:41 PM",b636e3e4-18ee-bb34-25e4-5214c0fe22a9,"11/16/2024, 12:00:04 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1731801600000,"11/17/2024, 12:00:03 AM",282d65e3-e7f0-8cd8-3205-7df6b099c845,"11/17/2024, 12:00:03 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1731888000000,"11/18/2024, 12:00:02 AM",e0b84eb8-0409-b012-bc29-04e7073774b5,"11/18/2024, 12:00:02 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1731974400000,"11/19/2024, 11:58:09 AM",0ca22589-5e78-a3b1-8264-db25b4758917,"11/19/2024, 12:00:03 AM",,xtfbSOmziO,
69632,,com.sec.android.app.shealth,1731542400000,"11/14/2024, 4:58:12 PM",20826d32-58f7-8afb-01ec-5010ccf631b7,"11/14/2024, 12:00:09 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1733270400000,"12/04/2024, 12:00:05 AM",6aa5b797-676b-4c18-4513-ddec7d41dde3,"12/04/2024, 12:00:05 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1733356800000,"12/05/2024, 12:00:04 AM",8f531a8e-88b4-ef54-69a2-e80dc490ec70,"12/05/2024, 12:00:04 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1733443200000,"12/06/2024, 12:00:04 AM",21798127-d316-d0ad-ef04-3cb2bda1f033,"12/06/2024, 12:00:04 AM",,xtfbSOmziO,
8192,,com.sec.android.app.shealth,1733529600000,"12/07/2024, 1:44:10 PM",2ae40faf-3979-cf52-77f0-a21232e5d9c7,"12/07/2024, 12:00:03 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1733616000000,"12/08/2024, 12:00:04 AM",87225874-05cc-5270-cc7c-cd38c9a9146b,"12/08/2024, 12:00:04 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1733702400000,"12/09/2024, 8:59:10 AM",b578a409-325a-4336-9e54-1d65446da397,"12/09/2024, 12:00:04 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1733788800000,"12/10/2024, 12:00:04 AM",76ef7c58-0068-2244-fddc-9024981138f6,"12/10/2024, 12:00:04 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1733875200000,"12/11/2024, 12:00:06 AM",162fb677-d402-42cc-148a-ffdaedc3d45b,"12/11/2024, 12:00:06 AM",,xtfbSOmziO,
32768,,com.sec.android.app.shealth,1733961600000,"12/12/2024, 3:31:05 PM",f0851d24-f999-c747-89ac-760b29e37229,"12/12/2024, 12:00:11 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1734048000000,"12/13/2024, 12:00:06 AM",8826a4d6-8638-dfc3-d700-4ed5f3eec3df,"12/13/2024, 12:00:06 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1734134400000,"12/14/2024, 12:00:04 AM",ab9a46bd-563b-4ab6-544a-77f7ceca8a05,"12/14/2024, 12:00:04 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1734220800000,"12/15/2024, 12:00:03 AM",d4251fd6-5786-a599-e0f3-a7f6b1a0ec2f,"12/15/2024, 12:00:03 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1734307200000,"12/16/2024, 12:00:10 AM",c640a6ea-2139-5f2e-4117-821edea19f15,"12/16/2024, 12:00:10 AM",,xtfbSOmziO,
32768,,com.sec.android.app.shealth,1734393600000,"12/17/2024, 3:05:16 PM",e9881d7c-78bb-a336-9114-ba32d1a6420f,"12/17/2024, 12:00:23 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1734480000000,"12/18/2024, 12:00:05 AM",7905a2df-0d63-b8cb-8fc6-1f670b7b43fb,"12/18/2024, 12:00:05 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1734566400000,"12/19/2024, 12:00:13 AM",7532598b-ffd8-5485-6c88-ff6ecf99a0b3,"12/19/2024, 12:00:13 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1734652800000,"12/20/2024, 12:00:05 AM",2f1d3748-e93a-6697-cc9b-25afebc2cca5,"12/20/2024, 12:00:05 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1734739200000,"12/21/2024, 12:00:03 AM",7f622fb4-7c4d-c210-0335-65fa5c031130,"12/21/2024, 12:00:03 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1734825600000,"12/22/2024, 12:00:05 AM",2e8c5b3c-2ba4-d9d6-c81f-08c86aa67305,"12/22/2024, 12:00:05 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1734912000000,"12/23/2024, 12:00:07 AM",2bc77eb0-61f4-1a9f-bddd-07f1822aaac0,"12/23/2024, 12:00:07 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1735516800000,"12/30/2024, 12:00:10 AM",e6b61119-f146-1150-3a67-c715f8f9f23f,"12/30/2024, 12:00:10 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1735603200000,"12/31/2024, 12:40:49 PM",7f3934cf-ac10-3d44-b0a1-db7c79471563,"12/31/2024, 8:48:44 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1735689600000,"01/01/2025, 12:00:02 AM",945826a1-4df5-222b-9ab0-b4bf9c2110fd,"01/01/2025, 12:00:02 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1735776000000,"01/02/2025, 12:00:02 AM",c029419b-37a5-a059-e513-e991ed734746,"01/02/2025, 12:00:02 AM",,xtfbSOmziO,
0,,com.sec.android.app.shealth,1735862400000,"01/03/2025, 12:00:06 AM",3401f667-30d2-a60f-30cf-482c4a7a2357,"01/03/2025, 12:00:06 AM",,xtfbSOmziO,

